,Reference Area,Time Period,Sex,Age group,Units of measurement,Observation Value,Year,Value,Notes,Continent
12481,Mexico,2008,All genders,Not applicable,Percent,5.98961,2000,90.5,,North America
12482,Mexico,2008,All genders,Not applicable,Percent,5.98961,1990,87.6,,North America
12483,Mexico,2008,Male,Not applicable,Percent,7.0518600000000005,2011,93.5,,North America
12484,Mexico,2008,Male,Not applicable,Percent,7.0518600000000005,2010,93.1,,North America
12485,Mexico,2008,Male,Not applicable,Percent,7.0518600000000005,2009,93.4,,North America
12486,Mexico,2008,Male,Not applicable,Percent,7.0518600000000005,2008,92.9,,North America
12487,Mexico,2008,Male,Not applicable,Percent,7.0518600000000005,2007,92.8,,North America
12488,Mexico,2008,Male,Not applicable,Percent,7.0518600000000005,2006,91.7,,North America
12489,Mexico,2008,Male,Not applicable,Percent,7.0518600000000005,2005,91.6,,North America
12490,Mexico,2008,Male,Not applicable,Percent,7.0518600000000005,2004,91.0,,North America
12491,Mexico,2008,Male,Not applicable,Percent,7.0518600000000005,2002,90.3,,North America
12492,Mexico,2008,Male,Not applicable,Percent,7.0518600000000005,2000,90.5,,North America
12493,Mexico,2008,Male,Not applicable,Percent,7.0518600000000005,1990,87.6,,North America
12494,Mexico,2008,Female,Not applicable,Percent,4.88171,2011,93.5,,North America
12495,Mexico,2008,Female,Not applicable,Percent,4.88171,2010,93.1,,North America
12496,Mexico,2008,Female,Not applicable,Percent,4.88171,2009,93.4,,North America
12497,Mexico,2008,Female,Not applicable,Percent,4.88171,2008,92.9,,North America
12498,Mexico,2008,Female,Not applicable,Percent,4.88171,2007,92.8,,North America
12499,Mexico,2008,Female,Not applicable,Percent,4.88171,2006,91.7,,North America
12500,Mexico,2008,Female,Not applicable,Percent,4.88171,2005,91.6,,North America
12501,Mexico,2008,Female,Not applicable,Percent,4.88171,2004,91.0,,North America
12502,Mexico,2008,Female,Not applicable,Percent,4.88171,2002,90.3,,North America
12503,Mexico,2008,Female,Not applicable,Percent,4.88171,2000,90.5,,North America
12504,Mexico,2008,Female,Not applicable,Percent,4.88171,1990,87.6,,North America
12505,Mexico,2007,Female,Not applicable,Percent,7.37707,2011,93.5,,North America
12506,Mexico,2007,Female,Not applicable,Percent,7.37707,2010,93.1,,North America
12507,Mexico,2007,Female,Not applicable,Percent,7.37707,2009,93.4,,North America
12508,Mexico,2007,Female,Not applicable,Percent,7.37707,2008,92.9,,North America
12509,Mexico,2007,Female,Not applicable,Percent,7.37707,2007,92.8,,North America
12510,Mexico,2007,Female,Not applicable,Percent,7.37707,2006,91.7,,North America
12511,Mexico,2007,Female,Not applicable,Percent,7.37707,2005,91.6,,North America
12512,Mexico,2007,Female,Not applicable,Percent,7.37707,2004,91.0,,North America
12513,Mexico,2007,Female,Not applicable,Percent,7.37707,2002,90.3,,North America
12514,Mexico,2007,Female,Not applicable,Percent,7.37707,2000,90.5,,North America
12515,Mexico,2007,Female,Not applicable,Percent,7.37707,1990,87.6,,North America
12516,Mexico,2007,Male,Not applicable,Percent,9.55142,2011,93.5,,North America
12517,Mexico,2007,Male,Not applicable,Percent,9.55142,2010,93.1,,North America
12518,Mexico,2007,Male,Not applicable,Percent,9.55142,2009,93.4,,North America
12519,Mexico,2007,Male,Not applicable,Percent,9.55142,2008,92.9,,North America
12520,Mexico,2007,Male,Not applicable,Percent,9.55142,2007,92.8,,North America
12521,Mexico,2007,Male,Not applicable,Percent,9.55142,2006,91.7,,North America
12522,Mexico,2007,Male,Not applicable,Percent,9.55142,2005,91.6,,North America
12523,Mexico,2007,Male,Not applicable,Percent,9.55142,2004,91.0,,North America
12524,Mexico,2007,Male,Not applicable,Percent,9.55142,2002,90.3,,North America
12525,Mexico,2007,Male,Not applicable,Percent,9.55142,2000,90.5,,North America
12526,Mexico,2007,Male,Not applicable,Percent,9.55142,1990,87.6,,North America
12527,Mexico,2007,All genders,Not applicable,Percent,8.48747,2011,93.5,,North America
12528,Mexico,2007,All genders,Not applicable,Percent,8.48747,2010,93.1,,North America
12529,Mexico,2007,All genders,Not applicable,Percent,8.48747,2009,93.4,,North America
12530,Mexico,2007,All genders,Not applicable,Percent,8.48747,2008,92.9,,North America
12531,Mexico,2007,All genders,Not applicable,Percent,8.48747,2007,92.8,,North America
12532,Mexico,2007,All genders,Not applicable,Percent,8.48747,2006,91.7,,North America
12533,Mexico,2007,All genders,Not applicable,Percent,8.48747,2005,91.6,,North America
12534,Mexico,2007,All genders,Not applicable,Percent,8.48747,2004,91.0,,North America
12535,Mexico,2007,All genders,Not applicable,Percent,8.48747,2002,90.3,,North America
12536,Mexico,2007,All genders,Not applicable,Percent,8.48747,2000,90.5,,North America
12537,Mexico,2007,All genders,Not applicable,Percent,8.48747,1990,87.6,,North America
12538,Mexico,2006,All genders,Not applicable,Percent,7.6512,2011,93.5,,North America
12539,Mexico,2006,All genders,Not applicable,Percent,7.6512,2010,93.1,,North America
12540,Mexico,2006,All genders,Not applicable,Percent,7.6512,2009,93.4,,North America
12541,Mexico,2006,All genders,Not applicable,Percent,7.6512,2008,92.9,,North America
12542,Mexico,2006,All genders,Not applicable,Percent,7.6512,2007,92.8,,North America
12543,Mexico,2006,All genders,Not applicable,Percent,7.6512,2006,91.7,,North America
12544,Mexico,2006,All genders,Not applicable,Percent,7.6512,2005,91.6,,North America
12545,Mexico,2006,All genders,Not applicable,Percent,7.6512,2004,91.0,,North America
12546,Mexico,2006,All genders,Not applicable,Percent,7.6512,2002,90.3,,North America
12547,Mexico,2006,All genders,Not applicable,Percent,7.6512,2000,90.5,,North America
12548,Mexico,2006,All genders,Not applicable,Percent,7.6512,1990,87.6,,North America
12549,Mexico,2006,Male,Not applicable,Percent,8.75733,2011,93.5,,North America
12550,Mexico,2006,Male,Not applicable,Percent,8.75733,2010,93.1,,North America
12551,Mexico,2006,Male,Not applicable,Percent,8.75733,2009,93.4,,North America
12552,Mexico,2006,Male,Not applicable,Percent,8.75733,2008,92.9,,North America
12553,Mexico,2006,Male,Not applicable,Percent,8.75733,2007,92.8,,North America
12554,Mexico,2006,Male,Not applicable,Percent,8.75733,2006,91.7,,North America
12555,Mexico,2006,Male,Not applicable,Percent,8.75733,2005,91.6,,North America
12556,Mexico,2006,Male,Not applicable,Percent,8.75733,2004,91.0,,North America
12557,Mexico,2006,Male,Not applicable,Percent,8.75733,2002,90.3,,North America
12558,Mexico,2006,Male,Not applicable,Percent,8.75733,2000,90.5,,North America
12559,Mexico,2006,Male,Not applicable,Percent,8.75733,1990,87.6,,North America
12560,Mexico,2006,Female,Not applicable,Percent,6.49625,2011,93.5,,North America
12561,Mexico,2006,Female,Not applicable,Percent,6.49625,2010,93.1,,North America
12562,Mexico,2006,Female,Not applicable,Percent,6.49625,2009,93.4,,North America
12563,Mexico,2006,Female,Not applicable,Percent,6.49625,2008,92.9,,North America
12564,Mexico,2006,Female,Not applicable,Percent,6.49625,2007,92.8,,North America
12565,Mexico,2006,Female,Not applicable,Percent,6.49625,2006,91.7,,North America
12566,Mexico,2006,Female,Not applicable,Percent,6.49625,2005,91.6,,North America
12567,Mexico,2006,Female,Not applicable,Percent,6.49625,2004,91.0,,North America
12568,Mexico,2006,Female,Not applicable,Percent,6.49625,2002,90.3,,North America
12569,Mexico,2006,Female,Not applicable,Percent,6.49625,2000,90.5,,North America
12570,Mexico,2006,Female,Not applicable,Percent,6.49625,1990,87.6,,North America
12571,Mexico,2005,Female,Not applicable,Percent,6.70764,2011,93.5,,North America
12572,Mexico,2005,Female,Not applicable,Percent,6.70764,2010,93.1,,North America
12573,Mexico,2005,Female,Not applicable,Percent,6.70764,2009,93.4,,North America
12574,Mexico,2005,Female,Not applicable,Percent,6.70764,2008,92.9,,North America
12575,Mexico,2005,Female,Not applicable,Percent,6.70764,2007,92.8,,North America
12576,Mexico,2005,Female,Not applicable,Percent,6.70764,2006,91.7,,North America
12577,Mexico,2005,Female,Not applicable,Percent,6.70764,2005,91.6,,North America
12578,Mexico,2005,Female,Not applicable,Percent,6.70764,2004,91.0,,North America
12579,Mexico,2005,Female,Not applicable,Percent,6.70764,2002,90.3,,North America
12580,Mexico,2005,Female,Not applicable,Percent,6.70764,2000,90.5,,North America
12581,Mexico,2005,Female,Not applicable,Percent,6.70764,1990,87.6,,North America
12582,Mexico,2005,Male,Not applicable,Percent,8.9734,2011,93.5,,North America
12583,Mexico,2005,Male,Not applicable,Percent,8.9734,2010,93.1,,North America
12584,Mexico,2005,Male,Not applicable,Percent,8.9734,2009,93.4,,North America
12585,Mexico,2005,Male,Not applicable,Percent,8.9734,2008,92.9,,North America
12586,Mexico,2005,Male,Not applicable,Percent,8.9734,2007,92.8,,North America
12587,Mexico,2005,Male,Not applicable,Percent,8.9734,2006,91.7,,North America
12588,Mexico,2005,Male,Not applicable,Percent,8.9734,2005,91.6,,North America
12589,Mexico,2005,Male,Not applicable,Percent,8.9734,2004,91.0,,North America
12590,Mexico,2005,Male,Not applicable,Percent,8.9734,2002,90.3,,North America
12591,Mexico,2005,Male,Not applicable,Percent,8.9734,2000,90.5,,North America
12592,Mexico,2005,Male,Not applicable,Percent,8.9734,1990,87.6,,North America
12593,Mexico,2005,All genders,Not applicable,Percent,7.8646199999999995,2011,93.5,,North America
12594,Mexico,2005,All genders,Not applicable,Percent,7.8646199999999995,2010,93.1,,North America
12595,Mexico,2005,All genders,Not applicable,Percent,7.8646199999999995,2009,93.4,,North America
12596,Mexico,2005,All genders,Not applicable,Percent,7.8646199999999995,2008,92.9,,North America
12597,Mexico,2005,All genders,Not applicable,Percent,7.8646199999999995,2007,92.8,,North America
12598,Mexico,2005,All genders,Not applicable,Percent,7.8646199999999995,2006,91.7,,North America
12599,Mexico,2005,All genders,Not applicable,Percent,7.8646199999999995,2005,91.6,,North America
12600,Mexico,2005,All genders,Not applicable,Percent,7.8646199999999995,2004,91.0,,North America
12601,Mexico,2005,All genders,Not applicable,Percent,7.8646199999999995,2002,90.3,,North America
12602,Mexico,2005,All genders,Not applicable,Percent,7.8646199999999995,2000,90.5,,North America
12603,Mexico,2005,All genders,Not applicable,Percent,7.8646199999999995,1990,87.6,,North America
12604,Mexico,2004,All genders,Not applicable,Percent,8.375910000000001,2011,93.5,,North America
12605,Mexico,2004,All genders,Not applicable,Percent,8.375910000000001,2010,93.1,,North America
12606,Mexico,2004,All genders,Not applicable,Percent,8.375910000000001,2009,93.4,,North America
12607,Mexico,2004,All genders,Not applicable,Percent,8.375910000000001,2008,92.9,,North America
12608,Mexico,2004,All genders,Not applicable,Percent,8.375910000000001,2007,92.8,,North America
12609,Mexico,2004,All genders,Not applicable,Percent,8.375910000000001,2006,91.7,,North America
12610,Mexico,2004,All genders,Not applicable,Percent,8.375910000000001,2005,91.6,,North America
12611,Mexico,2004,All genders,Not applicable,Percent,8.375910000000001,2004,91.0,,North America
12612,Mexico,2004,All genders,Not applicable,Percent,8.375910000000001,2002,90.3,,North America
12613,Mexico,2004,All genders,Not applicable,Percent,8.375910000000001,2000,90.5,,North America
12614,Mexico,2004,All genders,Not applicable,Percent,8.375910000000001,1990,87.6,,North America
12615,Mexico,2004,Male,Not applicable,Percent,9.15517,2011,93.5,,North America
12616,Mexico,2004,Male,Not applicable,Percent,9.15517,2010,93.1,,North America
12617,Mexico,2004,Male,Not applicable,Percent,9.15517,2009,93.4,,North America
12618,Mexico,2004,Male,Not applicable,Percent,9.15517,2008,92.9,,North America
12619,Mexico,2004,Male,Not applicable,Percent,9.15517,2007,92.8,,North America
12620,Mexico,2004,Male,Not applicable,Percent,9.15517,2006,91.7,,North America
12621,Mexico,2004,Male,Not applicable,Percent,9.15517,2005,91.6,,North America
12622,Mexico,2004,Male,Not applicable,Percent,9.15517,2004,91.0,,North America
12623,Mexico,2004,Male,Not applicable,Percent,9.15517,2002,90.3,,North America
12624,Mexico,2004,Male,Not applicable,Percent,9.15517,2000,90.5,,North America
12625,Mexico,2004,Male,Not applicable,Percent,9.15517,1990,87.6,,North America
12626,Mexico,2004,Female,Not applicable,Percent,7.56942,2011,93.5,,North America
12627,Mexico,2004,Female,Not applicable,Percent,7.56942,2010,93.1,,North America
12628,Mexico,2004,Female,Not applicable,Percent,7.56942,2009,93.4,,North America
12629,Mexico,2004,Female,Not applicable,Percent,7.56942,2008,92.9,,North America
12630,Mexico,2004,Female,Not applicable,Percent,7.56942,2007,92.8,,North America
12631,Mexico,2004,Female,Not applicable,Percent,7.56942,2006,91.7,,North America
12632,Mexico,2004,Female,Not applicable,Percent,7.56942,2005,91.6,,North America
12633,Mexico,2004,Female,Not applicable,Percent,7.56942,2004,91.0,,North America
12634,Mexico,2004,Female,Not applicable,Percent,7.56942,2002,90.3,,North America
12635,Mexico,2004,Female,Not applicable,Percent,7.56942,2000,90.5,,North America
12636,Mexico,2004,Female,Not applicable,Percent,7.56942,1990,87.6,,North America
12637,Mexico,2003,Female,Not applicable,Percent,8.46556,2011,93.5,,North America
12638,Mexico,2003,Female,Not applicable,Percent,8.46556,2010,93.1,,North America
12639,Mexico,2003,Female,Not applicable,Percent,8.46556,2009,93.4,,North America
12640,Mexico,2003,Female,Not applicable,Percent,8.46556,2008,92.9,,North America
12641,Mexico,2003,Female,Not applicable,Percent,8.46556,2007,92.8,,North America
12642,Mexico,2003,Female,Not applicable,Percent,8.46556,2006,91.7,,North America
12643,Mexico,2003,Female,Not applicable,Percent,8.46556,2005,91.6,,North America
12644,Mexico,2003,Female,Not applicable,Percent,8.46556,2004,91.0,,North America
12645,Mexico,2003,Female,Not applicable,Percent,8.46556,2002,90.3,,North America
12646,Mexico,2003,Female,Not applicable,Percent,8.46556,2000,90.5,,North America
12647,Mexico,2003,Female,Not applicable,Percent,8.46556,1990,87.6,,North America
12648,Mexico,2003,Male,Not applicable,Percent,10.724260000000001,2011,93.5,,North America
12649,Mexico,2003,Male,Not applicable,Percent,10.724260000000001,2010,93.1,,North America
12650,Mexico,2003,Male,Not applicable,Percent,10.724260000000001,2009,93.4,,North America
12651,Mexico,2003,Male,Not applicable,Percent,10.724260000000001,2008,92.9,,North America
12652,Mexico,2003,Male,Not applicable,Percent,10.724260000000001,2007,92.8,,North America
12653,Mexico,2003,Male,Not applicable,Percent,10.724260000000001,2006,91.7,,North America
12654,Mexico,2003,Male,Not applicable,Percent,10.724260000000001,2005,91.6,,North America
12655,Mexico,2003,Male,Not applicable,Percent,10.724260000000001,2004,91.0,,North America
12656,Mexico,2003,Male,Not applicable,Percent,10.724260000000001,2002,90.3,,North America
12657,Mexico,2003,Male,Not applicable,Percent,10.724260000000001,2000,90.5,,North America
12658,Mexico,2003,Male,Not applicable,Percent,10.724260000000001,1990,87.6,,North America
12659,Mexico,2003,All genders,Not applicable,Percent,9.61618,2011,93.5,,North America
12660,Mexico,2003,All genders,Not applicable,Percent,9.61618,2010,93.1,,North America
12661,Mexico,2003,All genders,Not applicable,Percent,9.61618,2009,93.4,,North America
12662,Mexico,2003,All genders,Not applicable,Percent,9.61618,2008,92.9,,North America
12663,Mexico,2003,All genders,Not applicable,Percent,9.61618,2007,92.8,,North America
12664,Mexico,2003,All genders,Not applicable,Percent,9.61618,2006,91.7,,North America
12665,Mexico,2003,All genders,Not applicable,Percent,9.61618,2005,91.6,,North America
12666,Mexico,2003,All genders,Not applicable,Percent,9.61618,2004,91.0,,North America
12667,Mexico,2003,All genders,Not applicable,Percent,9.61618,2002,90.3,,North America
12668,Mexico,2003,All genders,Not applicable,Percent,9.61618,2000,90.5,,North America
12669,Mexico,2003,All genders,Not applicable,Percent,9.61618,1990,87.6,,North America
12670,Mexico,2002,All genders,Not applicable,Percent,8.84568,2011,93.5,,North America
12671,Mexico,2002,All genders,Not applicable,Percent,8.84568,2010,93.1,,North America
12672,Mexico,2002,All genders,Not applicable,Percent,8.84568,2009,93.4,,North America
12673,Mexico,2002,All genders,Not applicable,Percent,8.84568,2008,92.9,,North America
12674,Mexico,2002,All genders,Not applicable,Percent,8.84568,2007,92.8,,North America
12675,Mexico,2002,All genders,Not applicable,Percent,8.84568,2006,91.7,,North America
12676,Mexico,2002,All genders,Not applicable,Percent,8.84568,2005,91.6,,North America
12677,Mexico,2002,All genders,Not applicable,Percent,8.84568,2004,91.0,,North America
12678,Mexico,2002,All genders,Not applicable,Percent,8.84568,2002,90.3,,North America
12679,Mexico,2002,All genders,Not applicable,Percent,8.84568,2000,90.5,,North America
12680,Mexico,2002,All genders,Not applicable,Percent,8.84568,1990,87.6,,North America
12681,Mexico,2002,Male,Not applicable,Percent,9.81976,2011,93.5,,North America
12682,Mexico,2002,Male,Not applicable,Percent,9.81976,2010,93.1,,North America
12683,Mexico,2002,Male,Not applicable,Percent,9.81976,2009,93.4,,North America
12684,Mexico,2002,Male,Not applicable,Percent,9.81976,2008,92.9,,North America
12685,Mexico,2002,Male,Not applicable,Percent,9.81976,2007,92.8,,North America
12686,Mexico,2002,Male,Not applicable,Percent,9.81976,2006,91.7,,North America
12687,Mexico,2002,Male,Not applicable,Percent,9.81976,2005,91.6,,North America
12688,Mexico,2002,Male,Not applicable,Percent,9.81976,2004,91.0,,North America
12689,Mexico,2002,Male,Not applicable,Percent,9.81976,2002,90.3,,North America
12690,Mexico,2002,Male,Not applicable,Percent,9.81976,2000,90.5,,North America
12691,Mexico,2002,Male,Not applicable,Percent,9.81976,1990,87.6,,North America
12692,Mexico,2002,Female,Not applicable,Percent,7.834910000000001,2011,93.5,,North America
12693,Mexico,2002,Female,Not applicable,Percent,7.834910000000001,2010,93.1,,North America
12694,Mexico,2002,Female,Not applicable,Percent,7.834910000000001,2009,93.4,,North America
12695,Mexico,2002,Female,Not applicable,Percent,7.834910000000001,2008,92.9,,North America
